route_id,modification_type,reason,current_score,proposed_score,overlap_route_id,detail
18266131,merge,Route overlaps 81.2% of served AGEBs with 18334522 (Jaccard=0.81). Consolidation improves frequency without expanding coverage.,0.04651968151154683,,18334522,Merge 18266131 into 18334522; combine headways to improve service frequency.
18266173,merge,Route overlaps 66.7% of served AGEBs with 18266214 (Jaccard=0.67). Consolidation improves frequency without expanding coverage.,0.1966424239541897,,18266214,Merge 18266173 into 18266214; combine headways to improve service frequency.
18266201,merge,Route overlaps 65.4% of served AGEBs with 18266208 (Jaccard=0.65). Consolidation improves frequency without expanding coverage.,0.12784020577100358,,18266208,Merge 18266201 into 18266208; combine headways to improve service frequency.
18266208,merge,Route overlaps 72.2% of served AGEBs with 18334522 (Jaccard=0.72). Consolidation improves frequency without expanding coverage.,0.13050609877941677,,18334522,Merge 18266208 into 18334522; combine headways to improve service frequency.
18266214,retire,"Route has low demand-gain (f1=0.004, score=0.224) with no high-scoring overlapping route. Consider service reduction or rerouting to higher-demand corridor.",0.22420390665873335,,,Reduce frequency or retire 18266214; reallocate vehicles to higher-demand routes.
18268019,merge,Route overlaps 75.8% of served AGEBs with 18334552 (Jaccard=0.76). Consolidation improves frequency without expanding coverage.,0.06561034705947931,,18334552,Merge 18268019 into 18334552; combine headways to improve service frequency.
18268037,merge,Route overlaps 75.0% of served AGEBs with 18266208 (Jaccard=0.75). Consolidation improves frequency without expanding coverage.,0.053880564385395784,,18266208,Merge 18268037 into 18266208; combine headways to improve service frequency.
18268072,merge,Route overlaps 75.0% of served AGEBs with 18266208 (Jaccard=0.75). Consolidation improves frequency without expanding coverage.,0.04988383764129666,,18266208,Merge 18268072 into 18266208; combine headways to improve service frequency.
18268107,merge,Route overlaps 68.4% of served AGEBs with 18334522 (Jaccard=0.68). Consolidation improves frequency without expanding coverage.,0.05002626892175217,,18334522,Merge 18268107 into 18334522; combine headways to improve service frequency.
18268117,retire,"Route has low demand-gain (f1=0.000, score=0.000) with no high-scoring overlapping route. Consider service reduction or rerouting to higher-demand corridor.",0.0,,,Reduce frequency or retire 18268117; reallocate vehicles to higher-demand routes.
18268120,merge,Route overlaps 100.0% of served AGEBs with 18494467 (Jaccard=1.00). Consolidation improves frequency without expanding coverage.,0.32261487715765724,,18494467,Merge 18268120 into 18494467; combine headways to improve service frequency.
18268133,merge,Route overlaps 61.1% of served AGEBs with 18334502 (Jaccard=0.61). Consolidation improves frequency without expanding coverage.,0.053584312753382345,,18334502,Merge 18268133 into 18334502; combine headways to improve service frequency.
18268136,merge,Route overlaps 90.5% of served AGEBs with 18334536 (Jaccard=0.91). Consolidation improves frequency without expanding coverage.,0.04845542857504999,,18334536,Merge 18268136 into 18334536; combine headways to improve service frequency.
18268140,merge,Route overlaps 81.0% of served AGEBs with 18794052 (Jaccard=0.81). Consolidation improves frequency without expanding coverage.,0.049803447403835896,,18794052,Merge 18268140 into 18794052; combine headways to improve service frequency.
18268144,merge,Route overlaps 65.0% of served AGEBs with 18334522 (Jaccard=0.65). Consolidation improves frequency without expanding coverage.,0.05716976727593564,,18334522,Merge 18268144 into 18334522; combine headways to improve service frequency.
18268152,merge,Route overlaps 61.5% of served AGEBs with 18794052 (Jaccard=0.61). Consolidation improves frequency without expanding coverage.,0.06480697747556988,,18794052,Merge 18268152 into 18794052; combine headways to improve service frequency.
18268203,merge,Route overlaps 77.3% of served AGEBs with 18704763 (Jaccard=0.77). Consolidation improves frequency without expanding coverage.,0.04665177579239783,,18704763,Merge 18268203 into 18704763; combine headways to improve service frequency.
18268365,merge,Route overlaps 75.0% of served AGEBs with 18266208 (Jaccard=0.75). Consolidation improves frequency without expanding coverage.,0.06596766686668064,,18266208,Merge 18268365 into 18266208; combine headways to improve service frequency.
18268510,merge,Route overlaps 60.0% of served AGEBs with 18268365 (Jaccard=0.60). Consolidation improves frequency without expanding coverage.,0.06249381116857479,,18268365,Merge 18268510 into 18268365; combine headways to improve service frequency.
18268545,merge,Route overlaps 63.6% of served AGEBs with 18709005 (Jaccard=0.64). Consolidation improves frequency without expanding coverage.,0.14858132184838993,,18709005,Merge 18268545 into 18709005; combine headways to improve service frequency.
18268559,merge,Route overlaps 60.9% of served AGEBs with 18794052 (Jaccard=0.61). Consolidation improves frequency without expanding coverage.,0.07066946284669312,,18794052,Merge 18268559 into 18794052; combine headways to improve service frequency.
18269212,merge,Route overlaps 86.7% of served AGEBs with 18334522 (Jaccard=0.87). Consolidation improves frequency without expanding coverage.,0.045972919817011695,,18334522,Merge 18269212 into 18334522; combine headways to improve service frequency.
18284841,merge,Route overlaps 60.9% of served AGEBs with 18794052 (Jaccard=0.61). Consolidation improves frequency without expanding coverage.,0.117883763651033,,18794052,Merge 18284841 into 18794052; combine headways to improve service frequency.
18289699,merge,Route overlaps 77.8% of served AGEBs with 18709005 (Jaccard=0.78). Consolidation improves frequency without expanding coverage.,0.22249280158341006,,18709005,Merge 18289699 into 18709005; combine headways to improve service frequency.
18289706,merge,Route overlaps 77.8% of served AGEBs with 18709005 (Jaccard=0.78). Consolidation improves frequency without expanding coverage.,0.22334918519832989,,18709005,Merge 18289706 into 18709005; combine headways to improve service frequency.
18291846,merge,Route overlaps 63.4% of served AGEBs with 18292060 (Jaccard=0.63). Consolidation improves frequency without expanding coverage.,0.06114380734335764,,18292060,Merge 18291846 into 18292060; combine headways to improve service frequency.
18291869,merge,Route overlaps 61.1% of served AGEBs with 18768324 (Jaccard=0.61). Consolidation improves frequency without expanding coverage.,0.2038342909288342,,18768324,Merge 18291869 into 18768324; combine headways to improve service frequency.
18291925,merge,Route overlaps 60.0% of served AGEBs with 18709064 (Jaccard=0.60). Consolidation improves frequency without expanding coverage.,0.059981842523275514,,18709064,Merge 18291925 into 18709064; combine headways to improve service frequency.
18291941,merge,Route overlaps 60.9% of served AGEBs with 18794052 (Jaccard=0.61). Consolidation improves frequency without expanding coverage.,0.06369905213293164,,18794052,Merge 18291941 into 18794052; combine headways to improve service frequency.
18291951,merge,Route overlaps 71.4% of served AGEBs with 18708963 (Jaccard=0.71). Consolidation improves frequency without expanding coverage.,0.1737077890009146,,18708963,Merge 18291951 into 18708963; combine headways to improve service frequency.
18291954,retire,"Route has low demand-gain (f1=0.007, score=0.058) with no high-scoring overlapping route. Consider service reduction or rerouting to higher-demand corridor.",0.05752313547296997,,,Reduce frequency or retire 18291954; reallocate vehicles to higher-demand routes.
18291959,merge,Route overlaps 86.7% of served AGEBs with 18782084 (Jaccard=0.87). Consolidation improves frequency without expanding coverage.,0.17779570073781975,,18782084,Merge 18291959 into 18782084; combine headways to improve service frequency.
18291963,merge,Route overlaps 70.8% of served AGEBs with 18266002 (Jaccard=0.71). Consolidation improves frequency without expanding coverage.,0.059188871564669954,,18266002,Merge 18291963 into 18266002; combine headways to improve service frequency.
18291971,merge,Route overlaps 68.4% of served AGEBs with 18334522 (Jaccard=0.68). Consolidation improves frequency without expanding coverage.,0.05002626892175217,,18334522,Merge 18291971 into 18334522; combine headways to improve service frequency.
18291974,merge,Route overlaps 81.2% of served AGEBs with 18334522 (Jaccard=0.81). Consolidation improves frequency without expanding coverage.,0.10716474639629046,,18334522,Merge 18291974 into 18334522; combine headways to improve service frequency.
18291977,merge,Route overlaps 63.0% of served AGEBs with 18768818 (Jaccard=0.63). Consolidation improves frequency without expanding coverage.,0.08664943899988184,,18768818,Merge 18291977 into 18768818; combine headways to improve service frequency.
18291998,merge,Route overlaps 68.2% of served AGEBs with 18709005 (Jaccard=0.68). Consolidation improves frequency without expanding coverage.,0.17870232759816823,,18709005,Merge 18291998 into 18709005; combine headways to improve service frequency.
18292006,merge,Route overlaps 68.4% of served AGEBs with 18334522 (Jaccard=0.68). Consolidation improves frequency without expanding coverage.,0.0550683635831203,,18334522,Merge 18292006 into 18334522; combine headways to improve service frequency.
18292016,merge,Route overlaps 63.2% of served AGEBs with 18334522 (Jaccard=0.63). Consolidation improves frequency without expanding coverage.,0.13493054561066647,,18334522,Merge 18292016 into 18334522; combine headways to improve service frequency.
18292017,merge,Route overlaps 68.4% of served AGEBs with 18334522 (Jaccard=0.68). Consolidation improves frequency without expanding coverage.,0.05793766318056664,,18334522,Merge 18292017 into 18334522; combine headways to improve service frequency.
18292019,merge,Route overlaps 75.0% of served AGEBs with 18768324 (Jaccard=0.75). Consolidation improves frequency without expanding coverage.,0.20960450520229607,,18768324,Merge 18292019 into 18768324; combine headways to improve service frequency.
18292021,merge,Route overlaps 68.2% of served AGEBs with 18709039 (Jaccard=0.68). Consolidation improves frequency without expanding coverage.,0.15737896508363053,,18709039,Merge 18292021 into 18709039; combine headways to improve service frequency.
18292060,merge,Route overlaps 73.7% of served AGEBs with 18292175 (Jaccard=0.74). Consolidation improves frequency without expanding coverage.,0.06725705614311624,,18292175,Merge 18292060 into 18292175; combine headways to improve service frequency.
18292175,merge,Route overlaps 75.7% of served AGEBs with 18709204 (Jaccard=0.76). Consolidation improves frequency without expanding coverage.,0.06792936268320271,,18709204,Merge 18292175 into 18709204; combine headways to improve service frequency.
18292226,merge,Route overlaps 63.3% of served AGEBs with 18768818 (Jaccard=0.63). Consolidation improves frequency without expanding coverage.,0.054004722018468,,18768818,Merge 18292226 into 18768818; combine headways to improve service frequency.
18334498,retire,"Route has low demand-gain (f1=0.000, score=0.000) with no high-scoring overlapping route. Consider service reduction or rerouting to higher-demand corridor.",0.0,,,Reduce frequency or retire 18334498; reallocate vehicles to higher-demand routes.
18334502,merge,Route overlaps 81.2% of served AGEBs with 18334522 (Jaccard=0.81). Consolidation improves frequency without expanding coverage.,0.12790489664966037,,18334522,Merge 18334502 into 18334522; combine headways to improve service frequency.
18334522,shortcut,Route detour_ratio=1.55 > 1.5. Current route_km=18.7km; estimated shortcut=13.3km (straight_line_km=12.1km x 1.1).,0.1383635320803202,,,Replace detoured alignment with direct route between highest-demand endpoints (~13.3km).
18334536,retire,"Route has low demand-gain (f1=0.013, score=0.050) with no high-scoring overlapping route. Consider service reduction or rerouting to higher-demand corridor.",0.05033399765745395,,,Reduce frequency or retire 18334536; reallocate vehicles to higher-demand routes.
18334552,retire,"Route has low demand-gain (f1=0.007, score=0.069) with no high-scoring overlapping route. Consider service reduction or rerouting to higher-demand corridor.",0.06860157787605164,,,Reduce frequency or retire 18334552; reallocate vehicles to higher-demand routes.
18494515,merge,Route overlaps 71.4% of served AGEBs with 18794052 (Jaccard=0.71). Consolidation improves frequency without expanding coverage.,0.05287915625343545,,18794052,Merge 18494515 into 18794052; combine headways to improve service frequency.
18510029,merge,Route overlaps 60.0% of served AGEBs with 18794052 (Jaccard=0.60). Consolidation improves frequency without expanding coverage.,0.0633881082451769,,18794052,Merge 18510029 into 18794052; combine headways to improve service frequency.
18510108,merge,Route overlaps 61.9% of served AGEBs with 18334522 (Jaccard=0.62). Consolidation improves frequency without expanding coverage.,0.0653297289066013,,18334522,Merge 18510108 into 18334522; combine headways to improve service frequency.
18511109,merge,Route overlaps 70.8% of served AGEBs with 18510108 (Jaccard=0.71). Consolidation improves frequency without expanding coverage.,0.059903868161063106,,18510108,Merge 18511109 into 18510108; combine headways to improve service frequency.
18582498,merge,Route overlaps 63.2% of served AGEBs with 18878117 (Jaccard=0.63). Consolidation improves frequency without expanding coverage.,0.15510085839572718,,18878117,Merge 18582498 into 18878117; combine headways to improve service frequency.
18702473,merge,Route overlaps 60.6% of served AGEBs with 18769589 (Jaccard=0.61). Consolidation improves frequency without expanding coverage.,0.06756225750423714,,18769589,Merge 18702473 into 18769589; combine headways to improve service frequency.
18704711,merge,Route overlaps 68.4% of served AGEBs with 18796291 (Jaccard=0.68). Consolidation improves frequency without expanding coverage.,0.039471275819710834,,18796291,Merge 18704711 into 18796291; combine headways to improve service frequency.
18704717,merge,Route overlaps 68.4% of served AGEBs with 18796291 (Jaccard=0.68). Consolidation improves frequency without expanding coverage.,0.08084306378609951,,18796291,Merge 18704717 into 18796291; combine headways to improve service frequency.
18704763,merge,Route overlaps 68.4% of served AGEBs with 18796291 (Jaccard=0.68). Consolidation improves frequency without expanding coverage.,0.11884939073733328,,18796291,Merge 18704763 into 18796291; combine headways to improve service frequency.
18704775,merge,Route overlaps 68.4% of served AGEBs with 18796291 (Jaccard=0.68). Consolidation improves frequency without expanding coverage.,0.10111693534227248,,18796291,Merge 18704775 into 18796291; combine headways to improve service frequency.
18704787,merge,Route overlaps 75.0% of served AGEBs with 18768324 (Jaccard=0.75). Consolidation improves frequency without expanding coverage.,0.2091497972740089,,18768324,Merge 18704787 into 18768324; combine headways to improve service frequency.
18704821,merge,Route overlaps 61.9% of served AGEBs with 18709005 (Jaccard=0.62). Consolidation improves frequency without expanding coverage.,0.15355798273029142,,18709005,Merge 18704821 into 18709005; combine headways to improve service frequency.
18704854,merge,Route overlaps 73.9% of served AGEBs with 18289706 (Jaccard=0.74). Consolidation improves frequency without expanding coverage.,0.17290958287655944,,18289706,Merge 18704854 into 18289706; combine headways to improve service frequency.
18708785,merge,Route overlaps 63.6% of served AGEBs with 18709039 (Jaccard=0.64). Consolidation improves frequency without expanding coverage.,0.15864709668643828,,18709039,Merge 18708785 into 18709039; combine headways to improve service frequency.
18708963,merge,Route overlaps 70.6% of served AGEBs with 18266214 (Jaccard=0.71). Consolidation improves frequency without expanding coverage.,0.20329981079854345,,18266214,Merge 18708963 into 18266214; combine headways to improve service frequency.
18709005,retire,"Route has low demand-gain (f1=0.004, score=0.230) with no high-scoring overlapping route. Consider service reduction or rerouting to higher-demand corridor.",0.22982341615920274,,,Reduce frequency or retire 18709005; reallocate vehicles to higher-demand routes.
18709021,merge,Route overlaps 61.1% of served AGEBs with 18878117 (Jaccard=0.61). Consolidation improves frequency without expanding coverage.,0.13066658770236084,,18878117,Merge 18709021 into 18878117; combine headways to improve service frequency.
18709039,merge,Route overlaps 64.7% of served AGEBs with 18292019 (Jaccard=0.65). Consolidation improves frequency without expanding coverage.,0.20463376949714268,,18292019,Merge 18709039 into 18292019; combine headways to improve service frequency.
18709052,merge,Route overlaps 73.9% of served AGEBs with 18289706 (Jaccard=0.74). Consolidation improves frequency without expanding coverage.,0.1730890642807157,,18289706,Merge 18709052 into 18289706; combine headways to improve service frequency.
18709057,merge,Route overlaps 93.3% of served AGEBs with 18782084 (Jaccard=0.93). Consolidation improves frequency without expanding coverage.,0.17351010682632242,,18782084,Merge 18709057 into 18782084; combine headways to improve service frequency.
18709058,merge,Route overlaps 65.0% of served AGEBs with 18291954 (Jaccard=0.65). Consolidation improves frequency without expanding coverage.,0.05265455406350895,,18291954,Merge 18709058 into 18291954; combine headways to improve service frequency.
18709064,merge,Route overlaps 60.9% of served AGEBs with 18768823 (Jaccard=0.61). Consolidation improves frequency without expanding coverage.,0.08732717274272157,,18768823,Merge 18709064 into 18768823; combine headways to improve service frequency.
18709204,merge,Route overlaps 71.0% of served AGEBs with 18769589 (Jaccard=0.71). Consolidation improves frequency without expanding coverage.,0.0707660726251833,,18769589,Merge 18709204 into 18769589; combine headways to improve service frequency.
18709212,merge,Route overlaps 69.2% of served AGEBs with 18768823 (Jaccard=0.69). Consolidation improves frequency without expanding coverage.,0.060983374859178666,,18768823,Merge 18709212 into 18768823; combine headways to improve service frequency.
18709213,merge,Route overlaps 61.1% of served AGEBs with 18878117 (Jaccard=0.61). Consolidation improves frequency without expanding coverage.,0.13069203215589278,,18878117,Merge 18709213 into 18878117; combine headways to improve service frequency.
18709218,merge,Route overlaps 61.1% of served AGEBs with 18878117 (Jaccard=0.61). Consolidation improves frequency without expanding coverage.,0.18815040969528846,,18878117,Merge 18709218 into 18878117; combine headways to improve service frequency.
18718061,merge,Route overlaps 66.7% of served AGEBs with 18878117 (Jaccard=0.67). Consolidation improves frequency without expanding coverage.,0.1371241335588556,,18878117,Merge 18718061 into 18878117; combine headways to improve service frequency.
18718067,merge,Route overlaps 61.1% of served AGEBs with 18878117 (Jaccard=0.61). Consolidation improves frequency without expanding coverage.,0.18958160568015175,,18878117,Merge 18718067 into 18878117; combine headways to improve service frequency.
18718069,merge,Route overlaps 65.0% of served AGEBs with 18732705 (Jaccard=0.65). Consolidation improves frequency without expanding coverage.,0.17625946277892232,,18732705,Merge 18718069 into 18732705; combine headways to improve service frequency.
18722171,merge,Route overlaps 66.7% of served AGEBs with 18732705 (Jaccard=0.67). Consolidation improves frequency without expanding coverage.,0.17284908411884214,,18732705,Merge 18722171 into 18732705; combine headways to improve service frequency.
18732687,shortcut,Route detour_ratio=1.73 > 1.5. Current route_km=22.5km; estimated shortcut=14.3km (straight_line_km=13.0km x 1.1).,0.10519099935980633,,,Replace detoured alignment with direct route between highest-demand endpoints (~14.3km).
18732690,merge,Route overlaps 64.0% of served AGEBs with 18796309 (Jaccard=0.64). Consolidation improves frequency without expanding coverage.,0.09094949336120285,,18796309,Merge 18732690 into 18796309; combine headways to improve service frequency.
18732693,merge,Route overlaps 62.5% of served AGEBs with 18732687 (Jaccard=0.62). Consolidation improves frequency without expanding coverage.,0.08180539458732876,,18732687,Merge 18732693 into 18732687; combine headways to improve service frequency.
18732694,merge,Route overlaps 62.5% of served AGEBs with 18732687 (Jaccard=0.62). Consolidation improves frequency without expanding coverage.,0.09556804846528741,,18732687,Merge 18732694 into 18732687; combine headways to improve service frequency.
18732696,merge,Route overlaps 60.0% of served AGEBs with 18736934 (Jaccard=0.60). Consolidation improves frequency without expanding coverage.,0.09967275017246569,,18736934,Merge 18732696 into 18736934; combine headways to improve service frequency.
18732701,merge,Route overlaps 84.0% of served AGEBs with 18732704 (Jaccard=0.84). Consolidation improves frequency without expanding coverage.,0.09956620404166691,,18732704,Merge 18732701 into 18732704; combine headways to improve service frequency.
18732703,merge,Route overlaps 65.2% of served AGEBs with 18736622 (Jaccard=0.65). Consolidation improves frequency without expanding coverage.,0.14386179723896156,,18736622,Merge 18732703 into 18736622; combine headways to improve service frequency.
18732704,shortcut,Route detour_ratio=1.65 > 1.5. Current route_km=20.3km; estimated shortcut=13.6km (straight_line_km=12.3km x 1.1).,0.12350738452285616,,,Replace detoured alignment with direct route between highest-demand endpoints (~13.6km).
18732705,shortcut,Route detour_ratio=1.65 > 1.5. Current route_km=8.6km; estimated shortcut=5.8km (straight_line_km=5.2km x 1.1).,0.21092319039227203,,,Replace detoured alignment with direct route between highest-demand endpoints (~5.8km).
18732706,merge,Route overlaps 88.2% of served AGEBs with 18732705 (Jaccard=0.88). Consolidation improves frequency without expanding coverage.,0.20150880514590228,,18732705,Merge 18732706 into 18732705; combine headways to improve service frequency.
18735441,retire,"Route has low demand-gain (f1=0.009, score=0.135) with no high-scoring overlapping route. Consider service reduction or rerouting to higher-demand corridor.",0.13506273146975034,,,Reduce frequency or retire 18735441; reallocate vehicles to higher-demand routes.
18735446,merge,Route overlaps 95.8% of served AGEBs with 18735441 (Jaccard=0.96). Consolidation improves frequency without expanding coverage.,0.13253899509570982,,18735441,Merge 18735446 into 18735441; combine headways to improve service frequency.
18735457,merge,Route overlaps 60.0% of served AGEBs with 18212716 (Jaccard=0.60). Consolidation improves frequency without expanding coverage.,0.17008405673498994,,18212716,Merge 18735457 into 18212716; combine headways to improve service frequency.
18735466,merge,Route overlaps 66.7% of served AGEBs with 18212738 (Jaccard=0.67). Consolidation improves frequency without expanding coverage.,0.19829839634983715,,18212738,Merge 18735466 into 18212738; combine headways to improve service frequency.
18735497,merge,Route overlaps 100.0% of served AGEBs with 18334522 (Jaccard=1.00). Consolidation improves frequency without expanding coverage.,0.1309203432634297,,18334522,Merge 18735497 into 18334522; combine headways to improve service frequency.
18735536,merge,Route overlaps 72.2% of served AGEBs with 18334522 (Jaccard=0.72). Consolidation improves frequency without expanding coverage.,0.12840852399126182,,18334522,Merge 18735536 into 18334522; combine headways to improve service frequency.
18735566,shortcut,Route detour_ratio=1.62 > 1.5. Current route_km=24.2km; estimated shortcut=16.4km (straight_line_km=14.9km x 1.1).,0.11463404627529603,,,Replace detoured alignment with direct route between highest-demand endpoints (~16.4km).
18735575,shortcut,Route detour_ratio=1.65 > 1.5. Current route_km=23.5km; estimated shortcut=15.6km (straight_line_km=14.2km x 1.1).,0.12189520054360128,,,Replace detoured alignment with direct route between highest-demand endpoints (~15.6km).
18735597,merge,Route overlaps 65.2% of served AGEBs with 18736934 (Jaccard=0.65). Consolidation improves frequency without expanding coverage.,0.15839580971536743,,18736934,Merge 18735597 into 18736934; combine headways to improve service frequency.
18736621,merge,Route overlaps 62.5% of served AGEBs with 18736662 (Jaccard=0.62). Consolidation improves frequency without expanding coverage.,0.2249144056579847,,18736662,Merge 18736621 into 18736662; combine headways to improve service frequency.
18736622,retire,"Route has low demand-gain (f1=0.004, score=0.174) with no high-scoring overlapping route. Consider service reduction or rerouting to higher-demand corridor.",0.17408943302376742,,,Reduce frequency or retire 18736622; reallocate vehicles to higher-demand routes.
18736638,retire,"Route has low demand-gain (f1=0.015, score=0.160) with no high-scoring overlapping route. Consider service reduction or rerouting to higher-demand corridor.",0.15953803770806352,,,Reduce frequency or retire 18736638; reallocate vehicles to higher-demand routes.
18736640,merge,Route overlaps 66.7% of served AGEBs with 18736672 (Jaccard=0.67). Consolidation improves frequency without expanding coverage.,0.2334671305242858,,18736672,Merge 18736640 into 18736672; combine headways to improve service frequency.
18736641,shortcut,Route detour_ratio=1.61 > 1.5. Current route_km=21.1km; estimated shortcut=14.4km (straight_line_km=13.1km x 1.1).,0.1369455341213085,,,Replace detoured alignment with direct route between highest-demand endpoints (~14.4km).
18736642,merge,Route overlaps 68.4% of served AGEBs with 18732705 (Jaccard=0.68). Consolidation improves frequency without expanding coverage.,0.20948289396992145,,18732705,Merge 18736642 into 18732705; combine headways to improve service frequency.
18736662,merge,Route overlaps 84.6% of served AGEBs with 18736672 (Jaccard=0.85). Consolidation improves frequency without expanding coverage.,0.22874816597274436,,18736672,Merge 18736662 into 18736672; combine headways to improve service frequency.
18736672,retire,"Route has low demand-gain (f1=0.004, score=0.234) with no high-scoring overlapping route. Consider service reduction or rerouting to higher-demand corridor.",0.23420312885740385,,,Reduce frequency or retire 18736672; reallocate vehicles to higher-demand routes.
18736690,merge,Route overlaps 100.0% of served AGEBs with 18736694 (Jaccard=1.00). Consolidation improves frequency without expanding coverage.,0.2656639106335973,,18736694,Merge 18736690 into 18736694; combine headways to improve service frequency.
18736694,retire,"Route has low demand-gain (f1=0.022, score=0.266) with no high-scoring overlapping route. Consider service reduction or rerouting to higher-demand corridor.",0.2659860375914943,,,Reduce frequency or retire 18736694; reallocate vehicles to higher-demand routes.
18736695,shortcut,Route detour_ratio=1.81 > 1.5. Current route_km=19.6km; estimated shortcut=11.9km (straight_line_km=10.8km x 1.1).,0.13974419261404547,,,Replace detoured alignment with direct route between highest-demand endpoints (~11.9km).
